Station,Language,Date,Time,URL_audio,URL_text,audio_file,pdf_file,audio_dur
shillong,english,2025-07-24,830,https://www.newsonair.gov.in/wp-content/uploads/2025/07/shillong-6.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/shillong-9.pdf,../data/raw/audio/english_shillong_2025-07-24_830.mp3,../data/raw/text/english_shillong_2025-07-24_830.pdf,5.52
shimla,hindi,2025-07-24,920,https://www.newsonair.gov.in/wp-content/uploads/2025/07/shimla-0920-5.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/shimla-0920-4.pdf,../data/raw/audio/hindi_shimla_2025-07-24_920.mp3,../data/raw/text/hindi_shimla_2025-07-24_920.pdf,4.09
silchar,bengali,2025-07-24,735,https://www.newsonair.gov.in/wp-content/uploads/2025/07/sil-735-8.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/silchar-6.pdf,../data/raw/audio/bengali_silchar_2025-07-24_735.mp3,../data/raw/text/bengali_silchar_2025-07-24_735.pdf,5.76
srinagar,urdu,2025-07-24,1235,https://www.newsonair.gov.in/wp-content/uploads/2025/07/urdu-1235.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/urdu-sri-1235-new.pdf,../data/raw/audio/urdu_srinagar_2025-07-24_1235.mp3,../data/raw/text/urdu_srinagar_2025-07-24_1235.pdf,5.22
thiruvananthapuram,malayalam,2025-07-24,1230,https://www.newsonair.gov.in/wp-content/uploads/2025/07/tpurrram-1230.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/tpuram-1230-9.pdf,../data/raw/audio/malayalam_thiruvananthapuram_2025-07-24_1230.mp3,../data/raw/text/malayalam_thiruvananthapuram_2025-07-24_1230.pdf,9.69
tiruchirapalli,tamil,2025-07-24,1345,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Tamil1345-5.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Tamil1345-4.pdf,../data/raw/audio/tamil_tiruchirapalli_2025-07-24_1345.mp3,../data/raw/text/tamil_tiruchirapalli_2025-07-24_1345.pdf,10.18
vijayawada,telugu,2025-07-24,645,https://www.newsonair.gov.in/wp-content/uploads/2025/07/vij-645-7.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/vij-645-8.pdf,../data/raw/audio/telugu_vijayawada_2025-07-24_645.mp3,../data/raw/text/telugu_vijayawada_2025-07-24_645.pdf,9.38
visakhapatnam,telugu,2025-07-24,1810,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Visakhapatnam-4.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Visakhapatnam-12.pdf,../data/raw/audio/telugu_visakhapatnam_2025-07-24_1810.mp3,../data/raw/text/telugu_visakhapatnam_2025-07-24_1810.pdf,9.52
agartala,bengali,2025-07-14,735,https://www.newsonair.gov.in/wp-content/uploads/2025/07/bbbb.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/agartala-2.pdf,../data/raw/audio/bengali_agartala_2025-07-14_735.mp3,../data/raw/text/bengali_agartala_2025-07-14_735.pdf,4.94
ahmedabad,gujarati,2025-07-14,710,https://www.newsonair.gov.in/wp-content/uploads/2025/07/ahe-4.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/ahe-6.pdf,../data/raw/audio/gujarati_ahmedabad_2025-07-14_710.mp3,../data/raw/text/gujarati_ahmedabad_2025-07-14_710.pdf,9.73
aizawl,mizo,2025-07-14,730,https://www.newsonair.gov.in/wp-content/uploads/2025/07/aizawl-0730-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/aizawl-0730-1.pdf,../data/raw/audio/mizo_aizawl_2025-07-14_730.mp3,../data/raw/text/mizo_aizawl_2025-07-14_730.pdf,10.48
bengaluru,kannada,2025-07-14,1430,https://www.newsonair.gov.in/wp-content/uploads/2025/07/bang-1430-2.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/bang-1430-1.pdf,../data/raw/audio/kannada_bengaluru_2025-07-14_1430.mp3,../data/raw/text/kannada_bengaluru_2025-07-14_1430.pdf,9.66
bhopal,hindi,2025-07-14,710,https://www.newsonair.gov.in/wp-content/uploads/2025/07/bho-0710-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/bho-0710-2.pdf,../data/raw/audio/hindi_bhopal_2025-07-14_710.mp3,../data/raw/text/hindi_bhopal_2025-07-14_710.pdf,9.31
bhuj,gujarati,2025-07-14,650,https://www.newsonair.gov.in/wp-content/uploads/2025/07/bhuj-0650-2.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/bhuj-0650-2.pdf,../data/raw/audio/gujarati_bhuj_2025-07-14_650.mp3,../data/raw/text/gujarati_bhuj_2025-07-14_650.pdf,4.9
calicut,malayalam,2025-07-14,645,https://www.newsonair.gov.in/wp-content/uploads/2025/07/calicut-5.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/calicut-3.pdf,../data/raw/audio/malayalam_calicut_2025-07-14_645.mp3,../data/raw/text/malayalam_calicut_2025-07-14_645.pdf,9.62
chandigarh,hindi,2025-07-14,1305,https://www.newsonair.gov.in/wp-content/uploads/2025/07/chandigarh.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/chandigarh1305f.pdf,../data/raw/audio/hindi_chandigarh_2025-07-14_1305.mp3,../data/raw/text/hindi_chandigarh_2025-07-14_1305.pdf,4.68
chennai,tamil,2025-07-14,645,https://www.newsonair.gov.in/wp-content/uploads/2025/07/chennai-5.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/CHENNAI-645-1.pdf,../data/raw/audio/tamil_chennai_2025-07-14_645.mp3,../data/raw/text/tamil_chennai_2025-07-14_645.pdf,10.2
csnagar,marathi,2025-07-14,710,https://www.newsonair.gov.in/wp-content/uploads/2025/07/cs-nagar-0710-2.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/cs-nagar-0710-1.pdf,../data/raw/audio/marathi_csnagar_2025-07-14_710.mp3,../data/raw/text/marathi_csnagar_2025-07-14_710.pdf,10.39
csnagar,urdu,2025-07-14,900,https://www.newsonair.gov.in/wp-content/uploads/2025/07/urdu-aa-9-3.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/urdu-aa9.pdf,../data/raw/audio/urdu_csnagar_2025-07-14_900.mp3,../data/raw/text/urdu_csnagar_2025-07-14_900.pdf,9.84
cuttack,odia,2025-07-14,705,https://www.newsonair.gov.in/wp-content/uploads/2025/07/cuttack-0705-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/cuttack-0705-1.pdf,../data/raw/audio/odia_cuttack_2025-07-14_705.mp3,../data/raw/text/odia_cuttack_2025-07-14_705.pdf,5.58
dehradun,hindi,2025-07-14,720,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Dehradun-7-4.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Dehradun-7-3.pdf,../data/raw/audio/hindi_dehradun_2025-07-14_720.mp3,../data/raw/text/hindi_dehradun_2025-07-14_720.pdf,9.41
dharwad,kannada,2025-07-14,705,https://www.newsonair.gov.in/wp-content/uploads/2025/07/dhar-0705-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/dhar-0705-1.pdf,../data/raw/audio/kannada_dharwad_2025-07-14_705.mp3,../data/raw/text/kannada_dharwad_2025-07-14_705.pdf,10.43
dibrugarh,assamese,2025-07-14,1800,https://www.newsonair.gov.in/wp-content/uploads/2025/07/dibr-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Guwahati-2.pdf,../data/raw/audio/assamese_dibrugarh_2025-07-14_1800.mp3,../data/raw/text/assamese_dibrugarh_2025-07-14_1800.pdf,4.58
gangtok,bhutia,2025-07-14,1850,https://www.newsonair.gov.in/wp-content/uploads/2025/07/bhu-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/bhut.pdf,../data/raw/audio/bhutia_gangtok_2025-07-14_1850.mp3,../data/raw/text/bhutia_gangtok_2025-07-14_1850.pdf,4.5
gangtok,lepcha,2025-07-14,1845,https://www.newsonair.gov.in/wp-content/uploads/2025/07/lepcha-3.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/lepcha-5.pdf,../data/raw/audio/lepcha_gangtok_2025-07-14_1845.mp3,../data/raw/text/lepcha_gangtok_2025-07-14_1845.pdf,4.69
gangtok,nepali,2025-07-14,1840,https://www.newsonair.gov.in/wp-content/uploads/2025/07/gganep.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/gannep.pdf,../data/raw/audio/nepali_gangtok_2025-07-14_1840.mp3,../data/raw/text/nepali_gangtok_2025-07-14_1840.pdf,4.58
gorakhpur,bhojpuri,2025-07-14,1800,https://www.newsonair.gov.in/wp-content/uploads/2025/07/gorak-bhoj-ad-185500.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/bhoja-text-805.pdf,../data/raw/audio/bhojpuri_gorakhpur_2025-07-14_1800.mp3,../data/raw/text/bhojpuri_gorakhpur_2025-07-14_1800.pdf,5.47
gorakhpur,hindi,2025-07-14,720,https://www.newsonair.gov.in/wp-content/uploads/2025/07/GORAKHPUR-6.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/GORAKHPUR-6.pdf,../data/raw/audio/hindi_gorakhpur_2025-07-14_720.mp3,../data/raw/text/hindi_gorakhpur_2025-07-14_720.pdf,9.92
guwahati,assamese,2025-07-14,755,https://www.newsonair.gov.in/wp-content/uploads/2025/07/guwa-0755-2.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/guwa-0755-2.pdf,../data/raw/audio/assamese_guwahati_2025-07-14_755.mp3,../data/raw/text/assamese_guwahati_2025-07-14_755.pdf,4.72
hyderabad,telugu,2025-07-14,1310,https://www.newsonair.gov.in/wp-content/uploads/2025/07/hyd-tel-1310-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/hyd-tel-1310-1.pdf,../data/raw/audio/telugu_hyderabad_2025-07-14_1310.mp3,../data/raw/text/telugu_hyderabad_2025-07-14_1310.pdf,9.67
hyderabad,urdu,2025-07-14,1750,https://www.newsonair.gov.in/wp-content/uploads/2025/07/hyd-1750.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/hyd-text-1750-2.pdf,../data/raw/audio/urdu_hyderabad_2025-07-14_1750.mp3,../data/raw/text/urdu_hyderabad_2025-07-14_1750.pdf,8.75
imphal,manipuri,2025-07-14,730,https://www.newsonair.gov.in/wp-content/uploads/2025/07/imphal-3.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/imphal-3.pdf,../data/raw/audio/manipuri_imphal_2025-07-14_730.mp3,../data/raw/text/manipuri_imphal_2025-07-14_730.pdf,9.82
itanagar,english,2025-07-14,1950,https://www.newsonair.gov.in/wp-content/uploads/2025/07/iteng-3.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/iteng-1.pdf,../data/raw/audio/english_itanagar_2025-07-14_1950.mp3,../data/raw/text/english_itanagar_2025-07-14_1950.pdf,4.98
itanagar,hindi,2025-07-14,1945,https://www.newsonair.gov.in/wp-content/uploads/2025/07/ithin.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/ithin-1.pdf,../data/raw/audio/hindi_itanagar_2025-07-14_1945.mp3,../data/raw/text/hindi_itanagar_2025-07-14_1945.pdf,4.66
jaipur,hindi,2025-07-14,900,https://www.newsonair.gov.in/wp-content/uploads/2025/07/jaipur-9.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/jaipurdf-2.pdf,../data/raw/audio/hindi_jaipur_2025-07-14_900.mp3,../data/raw/text/hindi_jaipur_2025-07-14_900.pdf,10.24
jaipur,rajasthani,2025-07-14,1845,https://www.newsonair.gov.in/wp-content/uploads/2025/07/rajj-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/rajas.pdf,../data/raw/audio/rajasthani_jaipur_2025-07-14_1845.mp3,../data/raw/text/rajasthani_jaipur_2025-07-14_1845.pdf,12.87
jalandhar,punjabi,2025-07-14,1310,https://www.newsonair.gov.in/wp-content/uploads/2025/07/jalan-1310-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/jalan-1310.pdf,../data/raw/audio/punjabi_jalandhar_2025-07-14_1310.mp3,../data/raw/text/punjabi_jalandhar_2025-07-14_1310.pdf,4.94
jammu,dogri,2025-07-14,920,https://www.newsonair.gov.in/wp-content/uploads/2025/07/dogri-0920-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/dogri-0920-1.pdf,../data/raw/audio/dogri_jammu_2025-07-14_920.mp3,../data/raw/text/dogri_jammu_2025-07-14_920.pdf,10.27
jammu,gojri,2025-07-14,1015,https://www.newsonair.gov.in/wp-content/uploads/2025/07/gojri-1015-2.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/gojri-1015-5.pdf,../data/raw/audio/gojri_jammu_2025-07-14_1015.mp3,../data/raw/text/gojri_jammu_2025-07-14_1015.pdf,4.96
kohima,english,2025-07-14,730,https://www.newsonair.gov.in/wp-content/uploads/2025/07/RNU-Kohima-Bulletin-Morning-Audio-English-News-0730-2.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/kohima-9.pdf,../data/raw/audio/english_kohima_2025-07-14_730.mp3,../data/raw/text/english_kohima_2025-07-14_730.pdf,5.54
kolkata,bengali,2025-07-14,1950,https://www.newsonair.gov.in/wp-content/uploads/2025/07/kolaud-190050.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/kol-texxt-1950.pdf,../data/raw/audio/bengali_kolkata_2025-07-14_1950.mp3,../data/raw/text/bengali_kolkata_2025-07-14_1950.pdf,10.04
kurseong,nepali,2025-07-14,725,https://www.newsonair.gov.in/wp-content/uploads/2025/07/kur-2.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/kur-6.pdf,../data/raw/audio/nepali_kurseong_2025-07-14_725.mp3,../data/raw/text/nepali_kurseong_2025-07-14_725.pdf,9.78
lucknow,hindi,2025-07-14,1920,https://www.newsonair.gov.in/wp-content/uploads/2025/07/luck-3.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/luck-2.pdf,../data/raw/audio/hindi_lucknow_2025-07-14_1920.mp3,../data/raw/text/hindi_lucknow_2025-07-14_1920.pdf,9.17
mumbai,marathi,2025-07-14,1500,https://www.newsonair.gov.in/wp-content/uploads/2025/07/mum-aud-150000.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/mum-text-1500-1.pdf,../data/raw/audio/marathi_mumbai_2025-07-14_1500.mp3,../data/raw/text/marathi_mumbai_2025-07-14_1500.pdf,10.0
nagpur,marathi,2025-07-14,1800,https://www.newsonair.gov.in/wp-content/uploads/2025/07/nagpur-4.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/nagur-1.pdf,../data/raw/audio/marathi_nagpur_2025-07-14_1800.mp3,../data/raw/text/marathi_nagpur_2025-07-14_1800.pdf,9.79
panaji,konkani,2025-07-14,725,https://www.newsonair.gov.in/wp-content/uploads/2025/07/panaji-2.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/panajif-2.pdf,../data/raw/audio/konkani_panaji_2025-07-14_725.mp3,../data/raw/text/konkani_panaji_2025-07-14_725.pdf,5.22
patna,hindi,2025-07-14,848,https://www.newsonair.gov.in/wp-content/uploads/2025/07/pat-0848-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/pat-0848-1.pdf,../data/raw/audio/hindi_patna_2025-07-14_848.mp3,../data/raw/text/hindi_patna_2025-07-14_848.pdf,14.08
patna,maithili,2025-07-14,1825,https://www.newsonair.gov.in/wp-content/uploads/2025/07/maith-2025.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/maith-2025.pdf,../data/raw/audio/maithili_patna_2025-07-14_1825.mp3,../data/raw/text/maithili_patna_2025-07-14_1825.pdf,5.2
pudducherry,tamil,2025-07-14,1810,https://www.newsonair.gov.in/wp-content/uploads/2025/07/puddu-2.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/puddu-2.pdf,../data/raw/audio/tamil_pudducherry_2025-07-14_1810.mp3,../data/raw/text/tamil_pudducherry_2025-07-14_1810.pdf,10.11
pune,marathi,2025-07-14,710,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Pune-7-3.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Pune-7-3.pdf,../data/raw/audio/marathi_pune_2025-07-14_710.mp3,../data/raw/text/marathi_pune_2025-07-14_710.pdf,9.92
raipur,chhattisgarh,2025-07-14,1810,https://www.newsonair.gov.in/wp-content/uploads/2025/07/chndhdi-raipur.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/chdndhi-raipur.pdf,../data/raw/audio/chhattisgarh_raipur_2025-07-14_1810.mp3,../data/raw/text/chhattisgarh_raipur_2025-07-14_1810.pdf,9.46
raipur,hindi,2025-07-14,1845,https://www.newsonair.gov.in/wp-content/uploads/2025/07/hindiid.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/raipur-1.pdf,../data/raw/audio/hindi_raipur_2025-07-14_1845.mp3,../data/raw/text/hindi_raipur_2025-07-14_1845.pdf,10.32
ranchi,hindi,2025-07-14,830,https://www.newsonair.gov.in/wp-content/uploads/2025/07/ranchi-0830-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/ranchi-0830-1.pdf,../data/raw/audio/hindi_ranchi_2025-07-14_830.mp3,../data/raw/text/hindi_ranchi_2025-07-14_830.pdf,10.9
sambalpur,sambalpuri,2025-07-14,647,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Sambalpur-3.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Sambalpur-4.pdf,../data/raw/audio/sambalpuri_sambalpur_2025-07-14_647.mp3,../data/raw/text/sambalpuri_sambalpur_2025-07-14_647.pdf,5.06
shillong,english,2025-07-14,830,https://www.newsonair.gov.in/wp-content/uploads/2025/07/shillong-3.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/shillong-4.pdf,../data/raw/audio/english_shillong_2025-07-14_830.mp3,../data/raw/text/english_shillong_2025-07-14_830.pdf,4.32
shimla,hindi,2025-07-14,920,https://www.newsonair.gov.in/wp-content/uploads/2025/07/SHIMLA-9-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/SHIUMLA-920.pdf,../data/raw/audio/hindi_shimla_2025-07-14_920.mp3,../data/raw/text/hindi_shimla_2025-07-14_920.pdf,4.09
silchar,bengali,2025-07-14,735,https://www.newsonair.gov.in/wp-content/uploads/2025/07/sil-ben-735.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/sil-ben-735.pdf,../data/raw/audio/bengali_silchar_2025-07-14_735.mp3,../data/raw/text/bengali_silchar_2025-07-14_735.pdf,4.98
srinagar,urdu,2025-07-14,925,https://www.newsonair.gov.in/wp-content/uploads/2025/07/sri-urdu-4.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/SRI-925-1.pdf,../data/raw/audio/urdu_srinagar_2025-07-14_925.mp3,../data/raw/text/urdu_srinagar_2025-07-14_925.pdf,4.37
thiruvananthapuram,malayalam,2025-07-14,1230,https://www.newsonair.gov.in/wp-content/uploads/2025/07/tpuram-1230-8.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/tpuram-1230-5.pdf,../data/raw/audio/malayalam_thiruvananthapuram_2025-07-14_1230.mp3,../data/raw/text/malayalam_thiruvananthapuram_2025-07-14_1230.pdf,9.97
tiruchirapalli,tamil,2025-07-14,1345,https://www.newsonair.gov.in/wp-content/uploads/2025/07/tri.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/trichy.pdf,../data/raw/audio/tamil_tiruchirapalli_2025-07-14_1345.mp3,../data/raw/text/tamil_tiruchirapalli_2025-07-14_1345.pdf,10.24
vijayawada,telugu,2025-07-14,645,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Vijayawada-3.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/vijay-0645-1.pdf,../data/raw/audio/telugu_vijayawada_2025-07-14_645.mp3,../data/raw/text/telugu_vijayawada_2025-07-14_645.pdf,9.82
visakhapatnam,telugu,2025-07-14,1810,https://www.newsonair.gov.in/wp-content/uploads/2025/07/vishkhpatna.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/07/Visakhapatnam-7.pdf,../data/raw/audio/telugu_visakhapatnam_2025-07-14_1810.mp3,../data/raw/text/telugu_visakhapatnam_2025-07-14_1810.pdf,9.47
agartala,bengali,2025-03-27,735,https://www.newsonair.gov.in/wp-content/uploads/2025/03/bengali-2.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/03/benhgali.pdf,../data/raw/audio/bengali_agartala_2025-03-27_735.mp3,../data/raw/text/bengali_agartala_2025-03-27_735.pdf,4.57
ahmedabad,gujarati,2025-03-27,710,https://www.newsonair.gov.in/wp-content/uploads/2025/03/ahamda-0710-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/03/ahmada-0710-3.pdf,../data/raw/audio/gujarati_ahmedabad_2025-03-27_710.mp3,../data/raw/text/gujarati_ahmedabad_2025-03-27_710.pdf,9.44
aizawl,mizo,2025-03-27,730,https://www.newsonair.gov.in/wp-content/uploads/2025/03/azwl-730-11.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/03/azwl-730-10.pdf,../data/raw/audio/mizo_aizawl_2025-03-27_730.mp3,../data/raw/text/mizo_aizawl_2025-03-27_730.pdf,11.54
bengaluru,kannada,2025-03-27,1430,https://www.newsonair.gov.in/wp-content/uploads/2025/03/bang-230-8.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/03/bang-230-7.pdf,../data/raw/audio/kannada_bengaluru_2025-03-27_1430.mp3,../data/raw/text/kannada_bengaluru_2025-03-27_1430.pdf,9.91
bhopal,hindi,2025-03-27,710,https://www.newsonair.gov.in/wp-content/uploads/2025/03/bhopl-0710-9.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/03/BHOPAL-1.pdf,../data/raw/audio/hindi_bhopal_2025-03-27_710.mp3,../data/raw/text/hindi_bhopal_2025-03-27_710.pdf,9.09
bhuj,gujarati,2025-03-27,650,https://www.newsonair.gov.in/wp-content/uploads/2025/03/BHUJ-5.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/03/BHUJ-4.pdf,../data/raw/audio/gujarati_bhuj_2025-03-27_650.mp3,../data/raw/text/gujarati_bhuj_2025-03-27_650.pdf,4.57
calicut,malayalam,2025-03-27,645,https://www.newsonair.gov.in/wp-content/uploads/2025/03/calicut645-1.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/03/calict.pdf,../data/raw/audio/malayalam_calicut_2025-03-27_645.mp3,../data/raw/text/malayalam_calicut_2025-03-27_645.pdf,9.87
chandigarh,hindi,2025-03-27,1305,https://www.newsonair.gov.in/wp-content/uploads/2025/03/chandi-1305-5.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/03/chandi-1305-5.pdf,../data/raw/audio/hindi_chandigarh_2025-03-27_1305.mp3,../data/raw/text/hindi_chandigarh_2025-03-27_1305.pdf,4.07
chennai,tamil,2025-03-27,645,https://www.newsonair.gov.in/wp-content/uploads/2025/03/chennai-5.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/03/re-chennai-645.pdf,../data/raw/audio/tamil_chennai_2025-03-27_645.mp3,../data/raw/text/tamil_chennai_2025-03-27_645.pdf,9.94
csnagar,marathi,2025-03-27,710,https://www.newsonair.gov.in/wp-content/uploads/2025/03/mm-aa-710-13.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/03/mm-aa-710-14.pdf,../data/raw/audio/marathi_csnagar_2025-03-27_710.mp3,../data/raw/text/marathi_csnagar_2025-03-27_710.pdf,10.46
csnagar,urdu,2025-03-27,900,https://www.newsonair.gov.in/wp-content/uploads/2025/03/urdu-aa-9-5.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/03/urdu-9-1.pdf,../data/raw/audio/urdu_csnagar_2025-03-27_900.mp3,../data/raw/text/urdu_csnagar_2025-03-27_900.pdf,9.71
cuttack,odia,2025-03-27,705,https://www.newsonair.gov.in/wp-content/uploads/2025/03/CUTTACK-8.mp3,https://www.newsonair.gov.in/wp-content/uploads/2025/03/CUTTACK-8.pdf,../data/raw/audio/odia_cuttack_2025-03-27_705.mp3,../data/raw/text/odia_cuttack_2025-03-27_705.pdf,5.01
